"092341","* CHAMPIÑON ","AEAI","3.00","","3.00","","3.45","12.73%","11.30%",""
"204230","* ","AQ I6","2.00","","5.00","","5.88","6.90%","6.45%",""
"030327","* COCACOLA ","AQ J2","228.00","","129.94","","197.65","25.71%","20.45%",""
"097345","* DETERG.DIXAN ","A3 A5","13.00","","60.25","","88.87","21.90%","17.96%",""
"006249","* FANTA LIMON ","AQ J2","70.00","","87.22","","124.62","18.08%","15.31%",""
"006254","* FANTA ","AQ J2","49.00","","60.07","","86.49","18.98%","15.95%",""
"205960","* FREGASUELOS ","A3 BA","31.00","","20.57","","33.90","36.18%","26.57%",""
"219071","* GALL.GOURMET ","AQ JD","27.00","","40.49","","54.25","21.81%","17.91%",""
"024981","* GAZPACHO ","A0 KI","6.00","","23.94","","30.58","16.12%","13.88%",""
"060704","* HARINA ","AQ JK","18.00","","38.51","","54.34","28.29%","22.05%",""
"047853","* HELADO ","A0 K9","6.00","","10.08","","14.70","32.56%","24.56%",""
"010883","* JAMON ","AD KX","3.00","","4.95","","7.09","30.21%","23.20%",""
"8000011","* LECHE ","AQ JW","348.00","","534.72","","628.60","14.47%","12.64%",""
"8000001","* LECHE ","AQ JW","323.00","","484.12","","560.40","13.09%","11.58%",""
"011363","* MACEDONIA ","AQ JS","1.00","","2.35","","3.00","16.05%","13.83%",""
"009259","* MAIZ G.VERDE ","AQ JR","5.00","","11.33","","15.87","27.34%","21.47%",""
"092297","* MANGO E/K                                       ","AEAH","1.20","","3.43","","4.20","20.01%","16.67%",""
"015026","* MEJILLON ","AQ JQ","17.00","","47.32","","60.94","17.07%","14.58%",""
"011005","* MELOCOTON ","AQ JS","11.00","","19.43","","27.10","26.79%","21.13%",""
"205155","* MIEL GOURMET ","AQ JS","33.00","","78.80","","132.24","52.57%","34.46%",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","1",""
"Informe ABC","","","","De fecha","01/08/2024","","a fecha","31/08/2025","",""
"Artículo","Descripción","Família","Cantidad","","Importe C.","","Importe V.","Margen C.","Margen V.",""
"","","","","","","","","","",""
"048546","* NATA ","A0 AG","48.00","","112.50","","144.83","17.03%","14.55%",""
"049299","* NATILLA DANET ","A0 AB","58.00","","89.01","","115.42","17.88%","15.17%",""
"049416","* NATILLA DANET ","A0 AB","99.00","","152.70","","197.01","17.29%","14.74%",""
"035374","* PASTA GALLO ","AQ JH","15.00","","13.08","","19.30","36.49%","26.74%",""
"059808","* PASTA GALLO ","AQ JH","31.00","","28.32","","40.49","32.17%","24.34%",""
"035396","* PASTA GALLO ","AQ JH","41.00","","37.33","","54.33","33.70%","25.21%",""
"218019","* PEPSI ZERO ","AQ J2","92.00","","55.69","","90.56","34.39%","25.59%",""
"033465","* PIÑA GOURMET ","AQ JS","6.00","","10.68","","13.24","12.69%","11.26%",""
"023995","* PIZZA ","A0 KL","7.00","","15.17","","21.85","30.95%","23.63%",""
"023997","* PIZZA ","A0 KL","10.00","","21.82","","30.15","25.62%","20.39%",""
"079508","* PRINGLES ","AQ JL","124.00","","226.47","","314.68","26.33%","20.84%",""
"070913","* QUESO ","AD AQ","91.00","","68.24","","88.30","25.68%","20.43%",""
"216727","* REFRESCO ","AQ J2","101.00","","50.31","","89.01","46.24%","31.62%",""
"030521","* REFRESCO ","AQ J2","81.00","","47.49","","75.40","31.19%","23.77%",""
"015475","* SARDINA ALBO ","AQ JQ","1.00","","1.33","","2.15","46.96%","31.95%",""
"205514","* SARDINA ","AQ JQ","37.00","","24.28","","39.19","46.72%","31.84%",""
"219410","* SNACK ","AQ JL","76.00","","90.19","","140.94","42.05%","29.60%",""
"218700","* SUAVIZ.MICAL ","A3 A7","141.00","","175.63","","266.93","25.62%","20.39%",""
"209706","* ","A3 A7","5.00","","12.95","","15.73","0.39%","0.38%",""
"8000301","* TOMATE ","AQ JA","194.00","","97.51","","145.83","35.94%","26.44%",""
"007039","* TONICA ","AQ J2","2.00","","1.36","","1.78","8.16%","7.55%",""
"030446","* TONICA ","AQ J2","38.00","","22.90","","31.90","15.11%","13.13%",""
"208992","* TONICA ","AQ J2","17.00","","9.35","","14.25","25.94%","20.60%",""
"030343","* TONICA ","AQ J2","28.00","","17.76","","25.50","18.65%","15.72%",""
"021647","* UVA ","AEAH","3.00","","4.35","","5.67","30.34%","23.28%",""
"218736","* UVAS MOCITOS ","AQ JS","6.00","","5.10","","8.70","55.08%","35.52%",""
"056642","* VINO C.OVANTE ","AQ J5","70.00","","142.94","","219.06","26.65%","21.04%",""
"025783","* VINO C.OVANTE ","AQ J5","17.00","","33.88","","51.83","26.42%","20.90%",""
"021738","* VINO IZNAR ","AQ J5","2.00","","4.38","","6.82","28.68%","22.29%",""
"033347","* VINO M.CASALE ","AQ J5","11.00","","22.13","","27.71","3.48%","3.37%",""
"600250","30 ML EDP ","","2.00","","3.96","","7.00","46.26%","31.63%",""
"600283","30 ML EDP ","","1.00","","1.98","","3.50","46.26%","31.63%",""
"600288","30 ML EDP ","","1.00","","1.98","","3.50","46.24%","31.62%",""
"600292","30 ML EDP ","","2.00","","3.96","","7.00","46.25%","31.62%",""
"018026","5 PIMIENTAS ","AQ JB","2.00","","2.28","","3.58","42.72%","29.93%",""
"002211","ABRILL.FINISH ","A3 A8","2.00","","7.49","","10.58","16.74%","14.34%",""
"048695","ACEITE ","AQ I3","1.00","","8.95","","10.90","21.79%","17.89%",""
"044015","ACEITE ","AQ I3","8.00","","68.75","","83.29","18.29%","15.46%",""
"044016","ACEITE ","AQ I3","6.00","","50.70","","59.70","13.22%","11.68%",""
"044305","ACEITE ","AQ I3","216.00","","314.47","","374.52","9.90%","9.01%",""
"8000201","ACEITE ","AQ I3","20.00","","142.04","","165.58","7.73%","7.18%",""
"057119","ACEITE ","AQ I3","19.00","","41.75","","52.15","22.03%","18.06%",""
"044005","ACEITE ","AQ I3","73.00","","394.09","","472.91","17.49%","14.88%",""
"044006","ACEITE ","AQ I3","41.00","","201.06","","259.93","25.72%","20.46%",""
"044012","ACEITE ","AQ I3","33.00","","146.65","","165.11","10.87%","9.81%",""
"044004","ACEITE ","AQ I3","11.00","","74.92","","90.75","18.57%","15.66%",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","2",""
"Informe ABC","","","","De fecha","01/08/2024","","a fecha","31/08/2025","",""
"Artículo","Descripción","Família","Cantidad","","Importe C.","","Importe V.","Margen C.","Margen V.",""
"","","","","","","","","","",""
"219339","ACEITE ","A3 BM","6.00","","14.40","","22.20","27.41%","21.52%",""
"044331","ACEITE ","AQ I3","29.00","","62.61","","76.55","12.71%","11.28%",""
"600825","ACEITE LA ","AQ I3","2.00","","3.78","","4.90","17.83%","15.13%",""
"044087","ACEITE LA MASIA ","AQ I3","3.00","","24.05","","31.11","27.70%","21.69%",""
"013142","ACEITUNA EL ","AQ JV","9.00","","14.75","","18.81","15.93%","13.74%",""
"013309","ACEITUNA ","AQ JV","19.00","","29.50","","48.45","49.30%","33.02%",""
"095005","ACEITUNA ","AQ JV","1.00","","2.45","","3.25","20.61%","17.09%",""
"013307","ACEITUNA ","AQ JV","3.00","","5.05","","5.89","6.03%","5.69%",""
"013172","ACEITUNA ","AQ JV","5.00","","12.00","","19.10","44.70%","30.89%",""
"013149","ACEITUNA ","AQ JV","3.00","","3.93","","6.15","42.29%","29.72%",""
"013157","ACEITUNA ","AQ JV","4.00","","6.48","","11.48","61.05%","37.91%",""
"013171","ACEITUNA ","AQ JV","14.00","","34.32","","39.90","5.69%","5.39%",""
"013017","ACEITUNA ","AQ JV","3.00","","7.23","","11.25","41.45%","29.30%",""
"013155","ACEITUNA ","AQ JV","3.00","","5.88","","8.31","28.47%","22.16%",""
"013158","ACEITUNA ","AQ JV","14.00","","17.24","","23.10","21.81%","17.90%",""
"013000","ACEITUNA ","AQ JV","8.00","","15.64","","21.60","25.56%","20.36%",""
"013159","ACEITUNA ","AQ JV","30.00","","42.91","","61.50","30.31%","23.26%",""
"013138","ACEITUNA ","AQ JV","65.00","","25.40","","38.35","37.24%","27.13%",""
"013234","ACEITUNA ","AQ JV","5.00","","3.70","","5.90","44.99%","31.03%",""
"013156","ACEITUNA ","AQ JV","52.00","","42.20","","65.00","40.00%","28.57%",""
"013170","ACEITUNA ","AQ JV","6.00","","9.42","","13.08","26.24%","20.79%",""
"013601","ACEITUNA ","AQ JV","4.00","","5.00","","8.28","50.55%","33.58%",""
"013382","ACEITUNA ","AQ JV","100.00","","81.31","","114.22","27.71%","21.70%",""
"013447","ACEITUNA ","AQ JV","21.00","","25.27","","37.39","34.50%","25.65%",""
"013381","ACEITUNA ","AQ JV","20.00","","13.38","","22.00","49.48%","33.10%",""
"216548","ACEITUNA ","AQ JV","43.00","","33.16","","50.21","37.66%","27.36%",""
"217269","ACEITUNA JOLCA ","AQ JV","9.00","","6.11","","8.55","27.24%","21.41%",""
"013316","ACEITUNA ","AQ JV","10.00","","38.35","","60.50","43.42%","30.27%",""
"013383","ACEITUNA ","AQ JV","7.00","","22.49","","35.70","44.30%","30.70%",""
"600980","ACEITUNA ","AQ JV","2.00","","1.80","","2.90","46.44%","31.71%",""
"013230","ACEITUNA ","AQ JV","3.00","","3.57","","5.97","52.02%","34.22%",""
"008431","ACELGA ","AQ JR","8.00","","10.06","","15.92","43.86%","30.49%",""
"092475","ACELGA MANOJO ","AEAI","0.00","","0.00","","0.00","100.00%","100.00%",""
"043161","ACTIMEL FRESA ","A0 LB","2.00","","8.49","","11.98","28.31%","22.07%",""
"215890","ACTIMEL FRESA ","A0 LB","29.00","","86.25","","109.91","21.60%","17.76%",""
"049293","ACTIMEL ","A0 LB","8.00","","23.13","","30.32","20.90%","17.28%",""
"049468","ACTIMEL ","A0 LB","9.00","","24.97","","34.11","24.96%","19.97%",""
"049659","ACTIMEL NAT.P-6                                   ","A0 LB","37.00","","102.60","","140.23","29.28%","22.65%",""
"207672","ACTIVADOR ","A3 A6","6.00","","14.89","","19.74","9.56%","8.73%",""
"208961","ACTIVADOR ","A3 A6","2.00","","8.60","","15.98","53.57%","34.88%",""
"208962","ACTIVADOR ","A3 A6","1.00","","3.85","","7.69","65.06%","39.42%",""
"208960","ACTIVADOR ","A3 A6","1.00","","3.89","","6.69","42.13%","29.64%",""
"010804","ACTIVIA 0% ","A0 LB","1.00","","1.59","","2.79","59.75%","37.40%",""
"049655","ACTIVIA C/FRESA ","A0 LB","12.00","","22.52","","35.38","49.03%","32.90%",""
"205406","ACTIVIA ","A0 LB","1.00","","1.55","","2.69","57.92%","36.67%",""
"049750","ACTIVIA ","A0 LB","19.00","","38.36","","56.81","36.27%","26.62%",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","3",""
"Informe ABC","","","","De fecha","01/08/2024","","a fecha","31/08/2025","",""
"Artículo","Descripción","Família","Cantidad","","Importe C.","","Importe V.","Margen C.","Margen V.",""
"","","","","","","","","","",""
"002922","ACTIVIA ","A0 LB","8.00","","16.80","","23.12","28.66%","22.28%",""
"049748","ACTIVIA ","A0 LB","5.00","","10.05","","14.95","36.72%","26.86%",""
"078599","ACTIVIA L.LIMON ","A0 LB","3.00","","7.29","","8.67","14.34%","12.54%",""
"049589","ACTIVIA NAT.120G ","A0 LB","7.00","","10.89","","19.53","68.46%","40.64%",""
"006822","ACTIVIA ","A0 LB","1.00","","2.09","","2.79","21.49%","17.69%",""
"003685","AFTER NIVEA ","A3 BK","1.00","","4.95","","6.99","16.71%","14.32%",""
"037741","AFTER SHAVE ","A3 BK","4.00","","5.84","","10.20","44.32%","30.71%",""
"003683","AFTER SHAVE ","A3 BK","1.00","","4.90","","6.19","4.41%","4.22%",""
"046113","AGRIO GOURMET ","AQ JB","12.00","","3.84","","9.48","124.39%","55.44%",""
"601144","AGUA ALOEVERA  ","AB 3V","3.00","","2.73","","5.55","68.01%","40.48%",""
"030012","AGUA AQUAREL ","AQ J1","206.00","","90.51","","127.90","28.45%","22.15%",""
"012186","AGUA AQUAREL ","AQ J1","45.00","","10.80","","27.00","127.11%","55.97%",""
"030011","AGUA AQUAREL ","AQ J1","22.00","","6.82","","13.20","75.89%","43.15%",""
"030047","AGUA BEZOYA ","AQ J1","544.00","","283.40","","401.51","28.80%","22.36%",""
"030043","AGUA BEZOYA ","AQ J1","19.00","","30.34","","42.75","28.08%","21.92%",""
"010370","AGUA COCO ","AQ JU","124.00","","106.92","","198.40","53.34%","34.79%",""
"030111","AGUA FONT ","AQ J1","616.00","","207.09","","421.15","84.87%","45.91%",""
"022717","AGUA FONT ","AQ J1","42.00","","63.84","","96.18","36.97%","26.99%",""
"030110","AGUA FONT ","AQ J1","559.00","","255.47","","419.50","49.29%","33.02%",""
"009477","AGUA FONT ","AQ J1","60.00","","19.08","","33.00","57.23%","36.40%",""
"039776","AGUA FONTER ","AQ J1","24.00","","17.04","","27.60","47.22%","32.07%",""
"601089","AGUA FUENTE ","AQ J1","13.00","","2.86","","6.40","103.43%","50.84%",""
"601086","AGUA FUENTE ","AQ J1","17.00","","4.93","","7.65","41.07%","29.11%",""
"601072","AGUA FUENTE ","AQ J1","51.00","","6.40","","14.15","100.92%","50.23%",""
"030083","AGUA GOURMET ","AQ J1","78.00","","28.08","","39.00","26.33%","20.84%",""
"031128","AGUA GOURMET ","AQ J1","63.00","","13.86","","22.05","44.59%","30.84%",""
"212033","AGUA GOURMET ","AQ J1","34.00","","6.46","","11.90","67.46%","40.29%",""
"024977","AGUA GOURMET ","AQ J1","570.00","","153.90","","256.13","51.30%","33.90%",""
"024976","AGUA GOURMET ","AQ J1","287.00","","43.05","","71.75","51.45%","33.97%",""
"024975","AGUA GOURMET ","AQ J1","414.00","","83.99","","145.45","57.39%","36.46%",""
"209079","AGUA GOURMET ","AQ J1","92.00","","69.24","","96.60","26.85%","21.16%",""
"030000","AGUA GOURMET ","AQ J1","112.00","","116.48","","151.20","18.00%","15.25%",""
"098150","AGUA IDONIA ","AQ J1","208.00","","75.01","","114.40","38.65%","27.88%",""
"030108","AGUA LANJARON ","AQ J1","294.00","","137.61","","219.83","45.24%","31.15%",""
"005921","AGUA MICAL ","A3 A6","1.00","","0.59","","0.85","19.06%","16.01%",""
"068891","AGUA MICELAR ","A3 BI","2.00","","6.00","","11.18","54.00%","35.06%",""
"601087","AGUA MINERAL ","AQ J1","42.00","","5.46","","12.60","109.79%","52.33%",""
"600607","AGUA MINERAL ","AQ J1","6.00","","2.28","","3.00","19.62%","16.40%",""
"005608","AGUA ","A3 BU","11.00","","4.12","","7.53","60.58%","37.72%",""
"212082","AGUA SOLAN ","AQ J1","5.00","","4.50","","6.75","36.36%","26.67%",""
"030037","AGUA SOLAN DE ","AQ J1","586.00","","343.39","","534.98","41.62%","29.39%",""
"030017","AGUA SOLAN DE ","AQ J1","58.00","","24.52","","37.70","39.77%","28.46%",""
"030033","AGUA SOLAN DE ","AQ J1","26.00","","55.98","","70.05","13.76%","12.10%",""
"030840","AGUA SOLAN DE ","AQ J1","519.00","","279.08","","429.82","40.03%","28.59%",""
"601073","AGUA VALTORRE ","AQ J1","12.00","","2.76","","6.00","97.83%","49.45%",""
"601088","AGUA VALTORRE ","AQ J1","12.00","","2.64","","4.80","65.29%","39.50%",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","4",""
"Informe ABC","","","","De fecha","01/08/2024","","a fecha","31/08/2025","",""
"Artículo","Descripción","Família","Cantidad","","Importe C.","","Importe V.","Margen C.","Margen V.",""
"","","","","","","","","","",""
"030019","AGUA VICHY ","AQ J1","28.00","","34.01","","43.40","16.00%","13.80%",""
"032592","AGUACATE ","AEAH","0.61","","2.46","","3.06","19.80%","16.53%",""
"092283","AGUACATE ","AEAH","15.07","","79.32","","103.90","28.97%","22.46%",""
"046218","AGUARDIE.","AQ J7","2.00","","17.58","","24.58","15.55%","13.46%",""
"601013","AGUAZUL X2                                        ","A3 BA","11.00","","11.55","","18.70","47.15%","32.04%",""
"056549","AGUJA ORBE ","AQ JQ","8.00","","12.32","","19.92","47.00%","31.97%",""
"216329","AJO ARTIQ ","A0 K6","2.00","","1.38","","2.12","52.10%","34.25%",""
"600797","AJO DANI 55GR                                     ","AQ JB","1.00","","0.79","","1.10","26.58%","21.00%",""
"016939","AJO GOURMET ","AQ JB","40.18","","25.72","","44.20","67.03%","40.13%",""
"092309","AJO GRANEL ","AEAI","2.08","","5.96","","7.96","32.15%","24.33%",""
"092332","AJO SECO ","AEAI","34.00","","42.75","","57.91","32.47%","24.51%",""
"600652","AJO Y PEREJIL ","AQ JB","2.00","","2.52","","3.78","36.46%","26.72%",""
"016938","AJO Y PEREJIL ","AQ JB","21.00","","13.23","","23.10","58.73%","37.00%",""
"016937","ALBAHACA ","AQ JB","2.00","","0.94","","1.66","60.64%","37.75%",""
"017517","ALBONDIGA ","AQ JU","15.00","","39.72","","56.25","28.74%","22.32%",""
"009018","ALBONDIGA ","AQ JU","81.00","","93.68","","148.23","43.87%","30.49%",""
"008027","ALCACHOFA ","AQ JR","5.00","","7.10","","10.25","31.27%","23.82%",""
"008034","ALCACHOFA ","AQ JR","8.00","","10.83","","14.80","24.24%","19.51%",""
"205828","ALCACHOFA ","AQ JR","7.00","","9.00","","16.19","63.54%","38.85%",""
"205812","ALCACHOFA ","AQ JR","4.00","","4.86","","7.64","42.92%","30.03%",""
"212170","ALCAPARRA ","AQ JV","13.00","","8.84","","17.55","80.46%","44.59%",""
"207028","ALCOHOL ","A3 BA","4.00","","4.72","","7.60","33.05%","24.84%",""
"005601","ALCOHOL ","A3 BU","6.00","","3.54","","4.86","24.77%","19.85%",""
"600865","ALCOHOL ","A3 BU","4.00","","3.96","","6.00","37.78%","27.42%",""
"206467","ALGODON ","A3 BU","6.00","","3.06","","5.52","63.92%","39.00%",""
"008871","ALIOLI CHOVI ","AQ JA","17.00","","16.36","","28.05","55.87%","35.84%",""
"600011","ALITAS POLLO ","ACKD","8.00","","30.53","","24.24","-27.82%","-38.55%",""
"212687","ALMEJA KLOSKA ","A0 K4","4.00","","17.20","","25.96","37.21%","27.12%",""
"206295","ALMENDRA ","AQ JM","0.00","","0.00","","0.00","100.00%","100.00%",""
"086992","ALMENDRA ","AQ JM","10.00","","21.08","","28.90","24.63%","19.76%",""
"026520","ALMENDRA ","AQ JM","17.00","","24.46","","33.47","24.40%","19.61%",""
"601006","ALMIDON DE ","AQ JB","11.00","","18.97","","25.85","23.87%","19.27%",""
"221031","ALTRAMUCES ","AQ JV","7.00","","7.84","","10.85","25.81%","20.51%",""
"8000641","ALUBIA CIDACOS ","AQ JU","8.00","","8.07","","13.86","56.13%","35.95%",""
"033201","ALUBIA ","AQ JJ","3.00","","3.63","","4.98","34.46%","25.63%",""
"206595","ALUBIA ","AQ JU","10.00","","8.64","","10.85","14.18%","12.42%",""
"009305","ALUBIA ","AQ JU","22.00","","10.39","","14.30","25.13%","20.08%",""
"206592","ALUBIA ","AQ JU","59.00","","41.18","","54.93","21.28%","17.54%",""
"206594","ALUBIA ","AQ JU","14.00","","12.16","","16.30","21.83%","17.92%",""
"206593","ALUBIA ","AQ JU","9.00","","6.90","","10.20","34.39%","25.59%",""
"046949","ALUBIA LUENGO ","AQ JJ","10.00","","30.40","","39.50","26.43%","20.90%",""
"601121","AMAHOGAR WC ","AB 3V","1.00","","1.05","","1.60","25.93%","20.59%",""
"060538","AMBIENT.A.WICK ","A3 BD","2.00","","6.90","","10.80","29.36%","22.70%",""
"050527","AMBIENT.A.WICK ","A3 BD","3.00","","8.37","","13.03","28.65%","22.27%",""
"050529","AMBIENT.A.WICK ","A3 BD","2.00","","6.00","","9.98","37.47%","27.25%",""
"600846","AMBIENT.","A3 BD","2.00","","1.42","","3.70","136.90%","57.79%",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","5",""
"Informe ABC","","","","De fecha","01/08/2024","","a fecha","31/08/2025","",""
"Artículo","Descripción","Família","Cantidad","","Importe C.","","Importe V.","Margen C.","Margen V.",""
"","","","","","","","","","",""
"600847","AMBIENT.","A3 BD","1.00","","0.71","","1.85","136.90%","57.79%",""
"600844","AMBIENT.","A3 BD","1.00","","0.88","","2.05","111.82%","52.79%",""
"601118","AMBIENTADORSC","AB 3V","1.00","","0.73","","1.30","47.18%","32.05%",""
"006370","AMONIACO ","A3 A9","54.00","","22.56","","43.20","58.23%","36.80%",""
"006392","AMONIACO ","A3 A9","55.00","","20.94","","41.60","64.20%","39.10%",""
"082702","AMONIACO ","A3 A9","6.00","","6.36","","11.10","44.24%","30.67%",""
"045117","ANACARDO ","AQ JM","9.00","","17.12","","25.15","33.57%","25.13%",""
"222758","ANACARDO ","AQ JM","2.00","","2.06","","2.60","14.74%","12.85%",""
"026522","ANACARDO ","AQ JM","67.00","","86.68","","110.55","15.94%","13.75%",""
"043234","ANCHOA ","AQ JQ","1.00","","2.35","","3.39","31.15%","23.75%",""
"014105","ANCHOA EL ","AQ JQ","19.00","","22.07","","39.65","63.34%","38.78%",""
"211327","ANCHOA ","AQ JQ","68.00","","90.25","","120.51","21.39%","17.62%",""
"211321","ANCHOA ","AQ JQ","3.00","","7.87","","12.38","43.01%","30.08%",""
"211328","ANCHOA ","AQ JQ","29.00","","28.52","","51.81","65.16%","39.45%",""
"009670","ANILLA ","A0 K5","6.00","","17.58","","23.90","23.59%","19.08%",""
"065391","ANIS ","AQ J7","15.00","","98.15","","135.05","13.72%","12.06%",""
"016936","ANIS GOURMET ","AQ JB","2.00","","1.14","","1.98","57.89%","36.67%",""
"016420","ANIS MONO ","AQ J7","2.00","","13.12","","17.40","9.60%","8.76%",""
"007299","ANTIPOLILLAS ","A3 BC","5.00","","10.00","","12.45","2.89%","2.81%",""
"092469","APIO BCO.E/U                                      ","AEAI","6.00","","8.10","","11.70","43.51%","30.32%",""
"212159","APIO GOURMET ","AQ JR","1.00","","0.63","","0.95","37.09%","27.05%",""
"030506","AQUARIUS LATA ","AQ J2","385.00","","244.81","","354.83","19.81%","16.53%",""
"012511","AQUARIUS LIMON ","AQ J2","317.00","","439.80","","649.73","22.08%","18.09%",""
"012512","AQUARIUS ","AQ J2","71.00","","98.88","","146.55","22.48%","18.35%",""
"030577","AQUARIUS ","AQ J2","224.00","","141.48","","205.42","20.02%","16.68%",""
"087125","AQUARIUS ZERO ","AQ J2","48.00","","29.30","","42.72","20.56%","17.05%",""
"048268","AQUARIUS ZERO ","AQ J2","130.00","","179.31","","266.75","22.94%","18.66%",""
"055397","ARENA ","AQ JN","47.00","","70.82","","140.69","64.18%","39.09%",""
"600760","AREPA DE ","AQ JK","1.00","","3.49","","4.60","19.83%","16.55%",""
"213985","AREPA GOYA ","AQ JK","17.00","","28.05","","42.50","37.75%","27.40%",""
"600953","AREPA MAIZ ","AQ JK","16.00","","26.40","","40.00","37.75%","27.40%",""
"216330","ARROZ ARTIQ ","A0 K8","24.00","","49.86","","62.40","13.78%","12.11%",""
"033025","ARROZ ","AQ JI","22.00","","38.18","","44.30","12.05%","10.75%",""
"033029","ARROZ ","AQ JI","22.00","","23.28","","31.81","24.21%","19.49%",""
"212646","ARROZ ","AQ JI","14.00","","25.50","","36.26","29.28%","22.65%",""
"033061","ARROZ ","AQ JI","19.00","","18.56","","25.94","27.04%","21.28%",""
"003131","ARROZ ","AQ JI","34.00","","34.46","","44.20","16.62%","14.25%",""
"040569","ARROZ ","AQ JI","109.00","","190.75","","267.05","27.27%","21.43%",""
"040742","ARROZ ","AQ JI","29.00","","70.65","","82.65","13.72%","12.06%",""
"222116","ARROZ ","AQ JI","1.00","","1.85","","2.35","22.14%","18.13%",""
"8000581","ARROZ ","AQ JI","58.00","","70.45","","81.63","12.66%","11.24%",""
"8000591","ARROZ ","AQ JI","150.00","","172.48","","211.28","19.27%","16.16%",""
"033049","ARROZ LA ","AQ JI","16.00","","75.94","","92.43","18.47%","15.59%",""
"033050","ARROZ LA ","AQ JI","39.00","","61.90","","68.55","7.95%","7.36%",""
"074047","ARROZ NOMEN ","AQ JI","3.00","","4.37","","6.60","47.13%","32.03%",""
"033018","ARROZ NOMEN ","AQ JI","33.00","","42.09","","45.89","5.31%","5.04%",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","6",""
"Informe ABC","","","","De fecha","01/08/2024","","a fecha","31/08/2025","",""
"Artículo","Descripción","Família","Cantidad","","Importe C.","","Importe V.","Margen C.","Margen V.",""
"","","","","","","","","","",""
"088657","ARROZ SALTO 3 ","A0 K8","3.00","","7.80","","11.25","31.12%","23.73%",""
"033045","ARROZ SOS 1ª 1K                                   ","AQ JI","156.00","","258.18","","290.55","9.47%","8.65%",""
"023062","ATUN ALBO ","AQ JQ","2.00","","7.10","","8.80","12.68%","11.25%",""
"074334","ATÚN CALVO ","AQ JQ","5.00","","15.00","","22.00","33.33%","25.00%",""
"082153","ATUN CALVO CL. ","AQ JQ","12.00","","33.00","","43.15","18.87%","15.88%",""
"014272","ATUN CALVO CL. ","AQ JQ","3.00","","9.75","","11.97","11.60%","10.40%",""
"014243","ATUN CALVO ","AQ JQ","17.00","","48.15","","58.65","10.72%","9.69%",""
"220937","ATUN COSTATUN ","AQ JQ","9.00","","35.55","","43.91","12.28%","10.94%",""
"014342","ATUN CUCA CL. ","AQ JQ","4.00","","13.98","","19.40","26.15%","20.73%",""
"014340","ATUN CUCA ","AQ JQ","3.00","","6.10","","8.28","23.41%","18.97%",""
"208018","ATUN FENICIA ","AQ JQ","11.00","","32.50","","48.95","36.91%","26.96%",""
"208017","ATUN FENICIA ","AQ JQ","35.00","","52.85","","82.25","41.47%","29.31%",""
"205506","ATUN GOURMET ","AQ JQ","30.00","","74.23","","90.76","11.15%","10.03%",""
